NR_PROCESSO,NR_OUTRAS_REF,CD_EXPORTADOR,CD_IMPORTADOR,CD_DESPACHANTE,CD_AGENTE,CD_INCOTERM,CD_PAIS_DESTINO,CD_MOEDA,CD_VIA_TRANSPORTE,CD_TRANSPORTADORA,CD_SEGURADORA,CD_REPRESENTANTE,CD_LOCAL_ORIGEM,CD_LOCAL_DESTINO,CD_URF_DESPACHO,CD_URF_DESTINO,CD_TERMO_PAGTO,CD_FORMA_PAGTO,CD_LINGUA_PEDIDO,CD_TIPO_FRETE,CD_USUARIO,CD_CARTA_CREDITO,CD_INST_NEGOC,CD_CONSIGNATARIO,CD_NOTIFY1,CD_NOTIFY2,DT_REGISTRO_PEDIDO,DT_FATURA,IN_DRAWBACK,NR_LI,NR_FATURA,QT_TOTAL_ITENS,TX_INF_EMBALAGEM,TX_MARCACAO_VOLUME,TX_TERMO_PAGTO,TX_DECL_ADICIONAL,TX_DECL_EXPORTADOR,TP_NOTIFY1,TP_NOTIFY2,TP_CONSIGNATARIO,VL_FRETE,VL_SEGURO,VL_PESO_BRUTO,VL_PESO_LIQUIDO,VL_DESCONTO,VL_COMISSAO_PERCENT,VL_TOT_ORIGEM,VL_TOT_CUBAGEM,VL_TOT_FOB,VL_TOT_COM_AGENTE,VL_TOT_QTDE_PROD,VL_TOT_QTDE_EMBALAGEM,VL_TOT_MCV,VL_TOT_EXW,VL_TX_CAMBIO,VL_TOT_CONTAINER,VL_TOT_PALLETS,VL_TOT_DESPESA,NR_SD,NR_CERTIFICADO,CD_LOCAL_EMISSAO,CD_ACORDO,CD_NORMAS,TX_OBSERVACAO,TX_CABECALHO,IN_ACORDO_ITENS,IN_NORMAS_ITENS,DT_SD,IN_FABR_EXPO,CD_FABRICANTE,CD_PAIS_ORIGEM,TP_COPIA,CD_COPIA,TP_DOCUMENTO,CD_DOCUMENTO,IN_ACORDO2_ITENS,IN_NORMAS2_ITENS,CD_ACORDO2,CD_NORMAS2,CD_PAIS_ORIG,IN_VENDA_INCOTERM,TX_MERCADORIA_BL,IN_DECL_AD_INSTR_EMB,IN_DECL_AD_PACKING_LIST,CD_BANCO_SAQUE_BORDERO,NR_DDE,IN_REFERENCIA_FAT_INST,DT_REG_DDE,IN_ETIQUETA,CD_ENQUAD_OP,VL_SEM_COBERTURA_CAMBIAL,TX_DECL_ADIC_INST_EMB,TX_CRIT_ORIG_FORM_A,CD_LOCAL_DESPACHO,VL_ACRESCIMO,DT_AVISO_EMBARQUE,TP_POS_AD,in_num_fat_auto,IN_MONTADO,IN_SELECIONADO,VL_FRETE_INT,TX_LOGOMARCA,CD_BANCO_SAQUE,VL_INLAND_FREIGHT,IN_DUE,IN_REC_ALFANDEGADO_DESPACHO,CD_REC_ALFANDEGADO_DESPACHO,NM_REF_END_REC_ALFAND_DESPACHO,CD_REC_ALFANDEGADO_EMBARQUE,IN_UM_ENQUAD_POR_PROC,TX_INFORMACOES_ADICIONAIS,CD_STATUS_DUE,DT_ENVIO_DUE,CD_CHAVE_ACESSO_DUE,TX_MARCACAO_VOLUME_ESP,IN_TIPO_DOCUMENTO_DUE,NR_PROCESSSO_ADM_IMP,DT_PRAZO_VALIDADE_EXP_TEMP,TX_MOTIVO_RETIFICACAO,QT_DIAS_PRAZO_VALIDADE_EXP_TEMP,IN_REC_ALFANDEGADO_EMBARQUE,NM_REF_END_REC_ALFAND_EMBARQUE,TIPOACORDOCOEMRCIAL_ID
0102EM-005965-14  ,NULL,01874,05865,NULL,0142,EXW,548,220,01,NULL,NULL,NULL,0002,0077,0817800,0817800,000005,NULL,1,0,2806,NULL,NULL,05865,05865,NULL,2014-08-08 00:00:00.000,2014-08-08 00:00:00.000,0,NULL,000919/14,005,01 TREATED WOODEN PALLET,SAINT-GOBAIN DO BRASIL PROD. IND. E CONST LTDA ORIGIN BRAZIL SGA NEW ZEALAND AUCKLAND - NEW ZEALAND CDE 0919/14, , ,,0,NULL,0,0,0,130,100,0,0,0,"0,5808","2331,25",0,5505,0,"2331,25","2331,25",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,BL EXPRESS FREIGHT AS PER AGREEMENT LCL , ,NULL,0,NULL,1,0,1,1,0,logo_sg2.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EA-001437-14  ,NULL,00044,12340,   ,0029,FCA,063,220,04,NULL,NULL,NULL,0125,0010,0817600,0817600,000095,NULL,2,0,1464,NULL,NULL,NULL,NULL,NULL,2014-07-31 00:00:00.000,NULL,0,NULL,NULL,014, , , , ,,NULL,NULL,NULL,0,0,"1398,32",1256,0,0,0,0,"33034,44",0,1256,0,"33396,76","33034,44",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,80000,NULL, , ,NULL,"362,32",NULL,NULL,1,1,1,NULL,,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102ER-001677-14  ,NULL,01729,10263,NULL,0806,FCA,586,220,07,0626,NULL,NULL,0932,0091,0910600,0910600,000005,NULL,2,0,2187,NULL,31800,10263,10263,NULL,2014-06-09 00:00:00.000,NULL,1,NULL,70444700,001, , , , ,,0,NULL,0,0,0,"25456,86","25456,86",0,NULL,0,0,"5405,4",0,1287,0,"5405,4","5405,4",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01729,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,ENVIO DE DOCUMENTOS (ORIGINAIS\COPIAS)  VASA DEL PARAGUAY S.A.  RUTA N° 2 KM 18 - (EX PREDIO LA VENCEDORA) , ,NULL,0,NULL,1,0,1,1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-002491-20  ,NULL,01597,10259,003,0338,CFR,169,220,01,1270,NULL,NULL,0002,0006,0817800,0817800,000005,NULL,2,1,NULL,NULL,NULL,10259,10259,NULL,2020-03-03 00:00:00.000,NULL,1,NULL,70885825,001, , , , ,,0,NULL,0,1150,0,"22880,29","22301,14",0,NULL,0,0,"7087,12",0,"1525,392",0,"8237,12","8237,12",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,81101,0, , ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932775,NULL,8931404,1,0102EM-002491-20,200,2020-03-03 11:46:59.000,20VBF031287470, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-003911-22  ,NULL,02493,NULL,003,NULL,CFR,249,220,NULL,NULL,     ,     ,NULL,NULL,0517800,0517800,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2022-02-25 18:04:37.817,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,5921302,,5921302,1,0102EM-003911-22  - REFERÊNCIA CARGIL: 6453644,200,2022-02-25 18:14:03.000,22CYZ070752797,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-006167-20  ,NULL,02481,NULL,003,NULL,FOB,858,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2020-06-23 10:15:41.600,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8933001,,8931404,1,S12556.A01,200,2020-06-23 11:49:31.000,20WYK035990354,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-012235-20  ,NULL,02749,NULL,003,NULL,FCA,196,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2020-10-26 12:53:18.107,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,1,0102EM-012235-20 - EXP061/20 . ,200,2020-10-26 12:59:32.000,20CWX042295461,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-002675-23  ,NULL,01140,06107,031,0204,FCA,239,220,01,NULL,NULL,NULL,0002,0084,0817800,0817800,000203,NULL,2,0,NULL,NULL,NULL,06107,06107,NULL,2023-03-15 00:00:00.000,2023-03-22 00:00:00.000,1,NULL,NES101800/2023,001," ""No contienes trangenicos""",Nestle Ecuador S.A. 4572077470 GUAYAQUIL ECUADOR NESTLE BRASIL LTDA, , ,,0,NULL,0,0,0,9954,8400,0,NULL,0,"60,06","49536,9",0,42,0,"49536,9","49536,9",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33", ,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932796,NULL,8931404,1,0102EM-002675-23 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2023-04-04 10:58:21.000,23BGH094952808,Nestle Ecuador S.A. 4572077470 GUAYAQUIL ECUADOR NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-021077-22  ,NULL,01140,06254,031,0204,FCA,149,790,01,NULL,NULL,NULL,0002,2037,0817800,0817800,000203,NULL,1,0,NULL,NULL,NULL,24677,24677,NULL,2023-02-01 00:00:00.000,2023-02-07 00:00:00.000,1,NULL,NES101201/2023,001,,NESTLE CANADA INC. 4571486215 TORONTO CANADA NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"22619,52","6462,72",0,NULL,0,"52,332","296588,16",0,3168,0,"296588,16","296588,16",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932796,NULL,8931404,1,0102EM-021077-22 /  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - GLAUCIA MARA TEIXEIRA: REG.8D.04.026 - CPF 108.285.948-64  - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),422,2023-02-09 14:28:59.000,23GZG091767325,NESTLE CANADA INC. 4571486215 TORONTO CANADA NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-005897-21  ,NULL,01597,11033,003,1199,FCA,097,220,07,0626,NULL,NULL,0928,0091,0147600,0147600,000005,NULL,2,1,NULL,NULL,33600,11033,11033,NULL,2021-11-26 00:00:00.000,NULL,1,NULL,70997139,001, , , , ,,0,NULL,0,0,0,"24762,66","24762,66",0,NULL,0,0,"4757,22",0,"1251,9",0,"4757,22","4757,22",0,0,0,0,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1, ,1,1,NULL,NULL,0,NULL,NULL,81101,0, , ,NULL,0,2021-11-26 00:00:00.000,1,0,0,0,0,,NULL,NULL,1,1,1933101,NULL,1933101,1,0102ER-005897-21,200,2021-11-26 18:06:56.000,21PRJ065313626, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-001900-14  ,NULL,02152,15513,   ,0639,CFR,249,220,01,0756,NULL,NULL,0002,0065,0817800,0817800,000065,NULL, ,1,3141,NULL,NULL,NULL,NULL,NULL,2014-03-13 00:00:00.000,NULL,0,NULL,NULL,001, , , , ,,NULL,NULL,NULL,1010,0,19490,19490,0,0,0,"21,104","81335,86",0,"19,49",0,"83225,86","81335,86",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,1,1,1,NULL,,NULL,880,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-009943-14  ,NULL,00393,10254,NULL,0338,CFR,063,220,01,0523,NULL,NULL,0002,0010,0817800,0817800,000005,NULL,2,1,0789,NULL,31800,10254,10254,NULL,2015-01-07 00:00:00.000,NULL,1,NULL,70516263,001,,,,,,0,NULL,0,413,0,"24231,96","23150,28",0,NULL,0,0,"12239,11",0,"4409,636",0,"12652,11","12652,11",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00393,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,ENVIO DE DOCUMENTOS (ORIGINAIS\COPIAS)  VASA - VIDRIERIA ARGENTINA S.A AV. ANTARTIDA ARGENTINA Y VIAS F. ROCA CP 1836 LLAVALLOL BUENOS AIRES ARGENTINA ,,NULL,0,NULL,1,0,1,1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-016963-25  ,NULL,02867,NULL,001,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2025-12-18 16:00:41.543,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931404,,8931404,1,0102EM-016963-25  DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2025-12-18 16:02:05.000,25HDS158291285,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-000419-25  ,NULL,02920,34615,031,NULL,EXW,275,220,NULL,NULL,     ,     ,NULL,NULL,0817700,0817700,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2025-02-21 15:53:03.920,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80000,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8921101,,8921101,1,0102EA-000419-25,200,2025-02-21 15:55:06.000,25KFJ137804526,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-003691-19  ,NULL,00993,07228,003,NULL,CIP,097,220,07,NULL,NULL,02232,0722,0741,1017503,1017503,000047,NULL,2,1,NULL,NULL,NULL,07228,07228,NULL,2019-10-21 00:00:00.000,2019-10-21 00:00:00.000,0,NULL,104/19,004, 8 CAJAS , IBBL/BRAZIL - PROFORMA 631513  0001/0008, , ,,0,NULL,0,3000,"53,23","58,48","49,94",0,0,0,"0,767","507,3",0,390,200,"3560,53","507,3",0,0,0,NULL,           ,NULL,NULL,NULL,NULL, , ,0,0,1899-12-30 00:00:00.000,1,     ,   ,NULL,NULL,0,07228,0,0,NULL,NULL,105,0, ,NULL,NULL,NULL,NULL,0,1899-12-30 00:00:00.000,0,81101,NULL, , ,NULL,0,NULL,NULL,0,0,0,NULL,,NULL,0,1,1,0963701,NULL,0963701,0,0102ER-003691-19,200,2019-10-23 17:44:50.000,19QCW025080726, ,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-006273-25  ,NULL,03334,35882,031,NULL,FOB,249,220,NULL,NULL,     ,     ,NULL,NULL,0817800,0817800,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2025-05-05 14:17:22.390,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,81101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,8931359,,8931359,1,0102EM-006273-25,200,2025-05-05 14:21:24.000,25CVV142551606,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-013190-23  ,NULL,01140,06117,031,0023,FCA,383,978,01,NULL,NULL,NULL,0002,0132,0817800,0817800,000209,NULL,1,0,NULL,NULL,NULL,13497,13497,NULL,2023-12-27 00:00:00.000,2023-12-20 14:40:31.720,1,NULL,NES105965/2023,001,,NESTLE MIDDLE EAST FZE LDP7116817 ASHDOD Israel NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"8649,6","2188,8",0,NULL,0,"19,483","20812,8",0,960,0,"20812,8","20812,8",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932707,NULL,8931356,1,0102EM-013190-23 /   DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2024-01-03 14:13:27.000,24WHL111540485,NESTLE MIDDLE EAST FZE LDP7116817 ASHDOD Palestina NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EA-001195-24  ,NULL,02805,31085,031,0068,FCA,239,220,NULL,NULL,     ,00271,NULL,NULL,0817700,0817700,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2024-06-17 16:57:17.460,NULL,0,NULL,NULL,NULL,,,,,,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8921101,,8921101,1,0102EA-001195-24 -  AJUDANTES: EDSON ROGERIO DOS SANTOS JUNIOR - CPF 433.308.578-03 ,200,2024-06-19 14:13:05.000,24DLW121701007,,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EM-007584-15  ,NULL,01597,10254,NULL,0021,CFR,063,220,01,0114,NULL,NULL,0002,0010,0817800,0817800,000125,NULL,2,1,NULL,NULL,31800,10254,10254,NULL,2015-09-21 00:00:00.000,2015-09-14 00:00:00.000,1,NULL,70566143,005,,,,,,0,NULL,0,2950,0,"231581,376","224816,256",0,NULL,0,0,"103283,84",0,"23296,896",0,"106233,84","106233,84",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,01597,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,ENVIO DE DOCUMENTOS (ORIGINAIS\COPIAS)  VASA - VIDRIERIA ARGENTINA S.A AV. ANTARTIDA ARGENTINA Y VIAS F. ROCA CP 1836 LLAVALLOL BUENOS AIRES ARGENTINA ,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-007816-18  ,NULL,00393,10254,003,0338,CFR,063,790,01,1302,NULL,NULL,0002,0010,0817800,0817800,000005,NULL,2,1,NULL,NULL,31800,10254,10254,NULL,2018-09-28 00:00:00.000,NULL,1,NULL,70790079,003,,,,,,0,NULL,0,"5239,62",0,"52287,84","50644,44",0,NULL,0,0,65952,0,"9646,56",0,"71191,62","71191,62",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00393,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,1,,1,1,NULL,NULL,0,NULL,NULL,80000,0,,,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8932775,NULL,8931404,1,0102EM-007816-18,200,2018-09-28 14:56:01.000,18YGY005980855,,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0102EM-009090-24  ,NULL,01140,20800,031,0023,FCA,249,220,01,NULL,NULL,NULL,0002,0129,0817800,0817800,000203,NULL,1,0,NULL,NULL,NULL,24643,32784,NULL,2024-08-01 00:00:00.000,2024-08-05 00:00:00.000,1,NULL,NES109867/2024,001,,NESTLE INTERNATIONAL TRAVEL RETAIL SA 4572910913 NEWARK U.S.A. NESTLE BRASIL LTDA,,,,0,NULL,0,0,0,"19126,8",5544,0,NULL,0,"45,102","68445,3",0,2310,0,"68445,3","68445,3",0,0,0,0,           ,NULL,NULL,NULL,NULL,,,0,0,1899-12-30 00:00:00.000,0,00781,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,105,0,,1,1,NULL,NULL,0,NULL,NULL,80000,0,"PAY TO: CITIBANK, N.A., NEW YORK ACCOUNT NAME: NESTLE DO BRASIL LTDA ACCOUNT NUMBER: 36235338 ABA021000089 SWIFT CODE: CITIUS33",,NULL,0,NULL,1,0,0,0,0,,NULL,NULL,1,1,8931356,NULL,8931356,1,0102EM-009090-24 DESPACHANTES: EDGAR MOTA DA SILVA: REG.8D.06.022 - CPF:080.614.118-22 - DENILSON DIAS DA SILVA: PROC. 11128.726621/2014-19 - CPF 038.471.428-52 - Contatos: (13) 3211-4000 - Ramal 4055 - Celular: +55 13 99116-8754 (Edgar) ou +55 13 97412-5888 (Denilson),200,2024-08-09 16:30:19.000,24TPM125018310,NESTLE INTERNATIONAL TRAVEL RETAIL SA 4572910913 NEWARK U.S.A NESTLE BRASIL LTDA,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102ER-002664-24  ,NULL,02869,NULL,031,NULL,CIP,063,220,NULL,NULL,     ,     ,NULL,NULL,0917500,0917500,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2024-07-22 15:59:45.367,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,99101,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,9503201,,9500002,1,0102ER-002664-24,200,2024-07-22 16:01:00.000,24KPP123775091,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL
0102EG-000202-20  ,NULL,02362,28223,003,NULL,FOB,160,220,NULL,NULL,     ,     ,NULL,NULL,1017700,1017700,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2020-03-03 19:55:59.057,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,0,NULL,1,1,NULL,NULL,0,NULL,NULL,80380,0,NULL,NULL,NULL,0,NULL,1,0,0,0,0,NULL,NULL,NULL,1,1,0301302,,0301302,0,0102EG-000202-20 - SOJA - MV JUNE LOONG - RIO GRANDE - DESTINO: CHINA,200,2020-03-03 19:59:02.000,20ADU031330180,NULL,3,NULL,NULL,NULL,NULL,1,NULL,NULL
